date,supplier_id,supplier_name,region,product_category,lead_time_days,lead_time_std_days,reliability_score,geopolitical_risk_index,port_congestion_index,weather_risk_index,weather_risk_level,commodity_price_index,price_swing_pct,days_since_last_disruption,average_cost_per_unit,annual_volume_units,single_source,reliability_risk,lead_time_risk,lead_time_variability,geopolitical_risk,weather_risk,price_volatility,disruption_recency,composite_index,disrupted,target_disruption_7d,label_valid
2026-08-19,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,54.3,43.2,34.2,low,106.64,6.07,39,40.71,44825,1,0.024,0.5625,0.4182,0.5097,0.342,0.2428,0.2725,31.5235,0,0,True
2026-08-20,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.2,48.0,30.6,low,107.58,5.98,40,40.71,44825,1,0.024,0.5625,0.4182,0.5444,0.306,0.2392,0.2636,31.458,0,0,True
2026-08-21,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,62.6,53.9,30.1,low,107.96,5.99,41,40.71,44825,1,0.024,0.5625,0.4182,0.5999,0.301,0.2396,0.255,32.2535,0,1,True
2026-08-22,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,65.8,58.3,37.1,low,104.68,7.78,42,40.71,44825,1,0.024,0.5625,0.4182,0.6355,0.371,0.3112,0.2466,34.5998,0,1,True
2026-08-23,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,63.5,63.0,25.5,low,104.5,7.97,43,40.71,44825,1,0.024,0.5625,0.4182,0.6335,0.255,0.3188,0.2385,32.9016,0,1,True
2026-08-24,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,61.3,52.7,50.8,medium,103.24,9.13,44,40.71,44825,1,0.024,0.5625,0.4182,0.5872,0.508,0.3652,0.2307,36.0419,0,1,True
2026-08-25,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.9,53.5,48.3,medium,102.54,9.8,45,40.71,44825,1,0.024,0.5625,0.4182,0.5728,0.483,0.392,0.2231,35.6333,0,1,True
2026-08-26,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,61.6,57.1,56.0,medium,100.47,11.73,46,40.71,44825,1,0.024,0.5625,0.4182,0.6025,0.56,0.4692,0.2158,38.0553,0,1,True
2026-08-27,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,57.5,61.2,46.6,medium,101.11,11.77,47,40.71,44825,1,0.024,0.5625,0.4182,0.5861,0.466,0.4708,0.2087,36.3501,0,1,True
2026-08-28,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,65.3,53.2,50.3,medium,103.84,11.8,48,40.71,44825,1,0.024,0.5625,0.4182,0.6167,0.503,0.472,0.2019,37.3238,1,1,True
2026-08-29,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,60.2,53.9,48.6,medium,104.25,11.83,1,40.71,44825,1,0.024,0.5625,0.4182,0.5831,0.486,0.4732,0.9672,48.7405,1,1,True
2026-08-30,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,60.5,51.5,54.4,medium,100.91,11.65,1,40.71,44825,1,0.024,0.5625,0.4182,0.578,0.544,0.466,0.9672,49.3743,0,1,True
2026-08-31,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,58.6,58.7,49.0,medium,101.35,10.7,2,40.71,44825,1,0.024,0.5625,0.4182,0.5863,0.49,0.428,0.9355,47.8043,0,1,True
2026-09-01,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,55.9,47.9,61.1,medium,101.05,10.73,3,40.71,44825,1,0.024,0.5625,0.4182,0.535,0.611,0.4292,0.9048,48.0986,0,1,True
2026-09-02,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,66.0,41.9,42.0,medium,99.34,11.82,4,40.71,44825,1,0.024,0.5625,0.4182,0.5877,0.42,0.4728,0.8752,46.4218,0,1,True
2026-09-03,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,90.0,31.3,50.3,medium,99.89,11.86,5,40.71,44825,1,0.024,0.5625,0.4182,0.7239,0.503,0.4744,0.8465,49.5955,0,1,True
2026-09-04,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,87.5,32.6,86.3,high,101.26,11.9,6,40.71,44825,1,0.024,0.5625,0.4182,0.7103,0.863,0.476,0.8187,53.9659,1,1,True
2026-09-05,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,83.6,44.9,74.7,high,100.22,11.6,1,40.71,44825,1,0.024,0.5625,0.4182,0.7199,0.747,0.464,0.9672,54.7465,1,1,True
2026-09-06,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,83.7,43.2,93.5,high,97.67,13.24,1,40.71,44825,1,0.024,0.5625,0.4182,0.7155,0.935,0.5296,0.9672,58.0865,1,1,True
2026-09-07,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,83.1,42.5,100.0,high,94.56,16.28,1,40.71,44825,1,0.024,0.5625,0.4182,0.7092,1.0,0.6512,0.9672,60.3423,0,1,True
2026-09-08,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,77.7,44.3,80.1,high,93.53,17.36,2,40.71,44825,1,0.024,0.5625,0.4182,0.6768,0.801,0.6944,0.9355,56.9841,1,1,True
2026-09-09,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,76.4,42.3,81.1,high,93.29,17.67,1,40.71,44825,1,0.024,0.5625,0.4182,0.6617,0.811,0.7068,0.9672,57.5085,0,1,True
2026-09-10,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,80.3,43.1,86.7,high,92.49,18.54,2,40.71,44825,1,0.024,0.5625,0.4182,0.6914,0.867,0.7416,0.9355,58.7373,1,1,True
2026-09-11,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,85.5,44.0,51.0,medium,91.43,19.68,1,40.71,44825,1,0.024,0.5625,0.4182,0.7305,0.51,0.7872,0.9672,55.4977,1,1,True
2026-09-12,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,85.2,38.2,62.3,medium,92.31,19.78,1,40.71,44825,1,0.024,0.5625,0.4182,0.711,0.623,0.7912,0.9672,56.7767,0,1,True
2026-09-13,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,85.1,37.2,68.8,high,93.02,18.37,2,40.71,44825,1,0.024,0.5625,0.4182,0.7073,0.688,0.7348,0.9355,56.4359,1,1,True
2026-09-14,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,83.0,40.8,64.1,medium,93.33,18.04,1,40.71,44825,1,0.024,0.5625,0.4182,0.7034,0.641,0.7216,0.9672,56.0567,0,1,True
2026-09-15,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,80.6,44.8,79.1,high,94.6,18.12,2,40.71,44825,1,0.024,0.5625,0.4182,0.6986,0.791,0.7248,0.9355,57.6013,1,1,True
2026-09-16,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,76.6,50.2,78.0,high,93.58,18.22,1,40.71,44825,1,0.024,0.5625,0.4182,0.6868,0.78,0.7288,0.9672,57.7903,1,1,True
2026-09-17,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,42.4,49.7,65.3,high,91.89,16.68,1,40.71,44825,1,0.024,0.5625,0.4182,0.4459,0.653,0.6672,0.9672,50.9369,1,1,False
2026-09-18,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,41.0,49.3,53.8,medium,91.08,17.13,1,40.71,44825,1,0.024,0.5625,0.4182,0.4349,0.538,0.6852,0.9672,49.3449,0,1,False
2026-09-19,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,47.3,51.1,61.9,medium,90.16,18.17,2,40.71,44825,1,0.024,0.5625,0.4182,0.4844,0.619,0.7268,0.9355,51.3617,0,1,False
2026-09-20,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.5,45.6,49.1,medium,86.98,18.19,3,40.71,44825,1,0.024,0.5625,0.4182,0.4623,0.491,0.7276,0.9048,48.6908,1,1,False
2026-09-21,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,46.1,40.6,43.0,medium,86.14,18.99,1,40.71,44825,1,0.024,0.5625,0.4182,0.4445,0.43,0.7596,0.9672,48.8985,1,0,False
2026-09-22,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,45.7,39.1,40.0,medium,87.85,18.84,1,40.71,44825,1,0.024,0.5625,0.4182,0.4372,0.4,0.7536,0.9672,48.2751,0,0,False
2026-09-23,SUP_037,Accra Cocoa Inputs,Africa,Raw Materials,55,11.5,0.976,53.0,31.8,43.3,medium,89.09,18.94,2,40.71,44825,1,0.024,0.5625,0.4182,0.4664,0.433,0.7576,0.9355,48.8033,0,0,False
2026-06-01,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,44.7,49.7,30.7,low,99.93,0.0,999,27.65,28529,0,0.149,0.8875,0.242,0.462,0.307,0.0,0.0,26.8888,0,0,True
2026-06-02,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,44.6,51.1,25.0,low,98.73,0.0,999,27.65,28529,0,0.149,0.8875,0.242,0.4655,0.25,0.0,0.0,26.1538,0,0,True
2026-06-03,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,50.8,38.7,32.7,low,98.99,0.0,999,27.65,28529,0,0.149,0.8875,0.242,0.4717,0.327,0.0,0.0,27.3434,0,0,True
2026-06-04,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,44.2,27.9,32.9,low,99.17,0.0,999,27.65,28529,0,0.149,0.8875,0.242,0.3931,0.329,0.0,0.0,25.9566,0,0,True
2026-06-05,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,39.0,24.6,73.8,high,99.8,1.21,999,27.65,28529,0,0.149,0.8875,0.242,0.3468,0.738,0.0484,0.0,31.43,0,0,True
2026-06-06,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,44.5,27.4,79.0,high,98.89,1.21,999,27.65,28529,0,0.149,0.8875,0.242,0.3937,0.79,0.0484,0.0,33.0022,0,0,True
2026-06-07,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,43.9,28.3,68.6,high,98.74,1.21,999,27.65,28529,0,0.149,0.8875,0.242,0.3922,0.686,0.0484,0.0,31.5192,0,0,True
2026-06-08,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.1,32.1,60.5,medium,97.73,2.22,999,27.65,28529,0,0.149,0.8875,0.242,0.377,0.605,0.0888,0.0,30.5964,0,0,True
2026-06-09,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,42.7,31.6,62.4,medium,97.53,2.43,999,27.65,28529,0,0.149,0.8875,0.242,0.3937,0.624,0.0972,0.0,31.2638,0,0,True
2026-06-10,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.3,39.4,97.4,high,98.71,2.43,999,27.65,28529,0,0.149,0.8875,0.242,0.4003,0.974,0.0972,0.0,36.2826,0,0,True
2026-06-11,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,36.2,42.8,93.7,high,98.45,2.43,999,27.65,28529,0,0.149,0.8875,0.242,0.3818,0.937,0.0972,0.0,35.4316,0,0,True
2026-06-12,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,32.7,42.1,80.2,high,97.37,2.59,999,27.65,28529,0,0.149,0.8875,0.242,0.3552,0.802,0.1036,0.0,33.1396,0,0,True
2026-06-13,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.3,47.1,66.1,high,96.83,3.15,999,27.65,28529,0,0.149,0.8875,0.242,0.3884,0.661,0.126,0.0,32.032,0,0,True
2026-06-14,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.0,36.6,88.5,high,95.56,4.44,999,27.65,28529,0,0.149,0.8875,0.242,0.3688,0.885,0.1776,0.0,35.4344,0,0,True
2026-06-15,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,44.6,35.9,89.2,high,94.54,5.5,999,27.65,28529,0,0.149,0.8875,0.242,0.4199,0.892,0.22,0.0,36.961,0,0,True
2026-06-16,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,42.6,36.5,96.2,high,95.07,5.51,999,27.65,28529,0,0.149,0.8875,0.242,0.4077,0.962,0.2204,0.0,37.7262,0,0,True
2026-06-17,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.7,39.4,61.7,medium,93.92,6.15,999,27.65,28529,0,0.149,0.8875,0.242,0.4031,0.617,0.246,0.0,33.1206,0,0,True
2026-06-18,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,47.4,29.7,62.5,medium,94.17,6.17,999,27.65,28529,0,0.149,0.8875,0.242,0.4209,0.625,0.2468,0.0,33.5626,0,0,True
2026-06-19,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,51.0,29.1,72.8,high,94.19,6.18,999,27.65,28529,0,0.149,0.8875,0.242,0.4443,0.728,0.2472,0.0,35.4306,0,0,True
2026-06-20,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,50.0,32.1,55.0,medium,93.77,6.34,999,27.65,28529,0,0.149,0.8875,0.242,0.4463,0.55,0.2536,0.0,33.0514,0,0,True
2026-06-21,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,41.1,35.1,50.3,medium,93.95,6.35,999,27.65,28529,0,0.149,0.8875,0.242,0.393,0.503,0.254,0.0,31.4388,0,0,True
2026-06-22,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.1,41.3,40.4,medium,93.21,6.94,999,27.65,28529,0,0.149,0.8875,0.242,0.3836,0.404,0.2776,0.0,30.1668,0,0,True
2026-06-23,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,32.5,44.4,25.1,low,93.87,6.95,999,27.65,28529,0,0.149,0.8875,0.242,0.3607,0.251,0.278,0.0,27.6174,0,1,True
2026-06-24,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,33.8,42.6,23.2,low,93.32,6.96,999,27.65,28529,0,0.149,0.8875,0.242,0.3644,0.232,0.2784,0.0,27.4228,0,1,True
2026-06-25,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,32.4,45.1,45.2,medium,93.02,7.17,999,27.65,28529,0,0.149,0.8875,0.242,0.3621,0.452,0.2868,0.0,30.5622,0,1,True
2026-06-26,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,41.1,42.5,42.8,medium,92.62,7.6,999,27.65,28529,0,0.149,0.8875,0.242,0.4152,0.428,0.304,0.0,31.3884,0,1,True
2026-06-27,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,33.5,42.1,61.0,medium,93.16,7.61,999,27.65,28529,0,0.149,0.8875,0.242,0.3608,0.61,0.3044,0.0,32.962,0,1,True
2026-06-28,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,29.0,45.3,75.5,high,93.59,7.61,999,27.65,28529,0,0.149,0.8875,0.242,0.3389,0.755,0.3044,0.0,34.5978,0,1,True
2026-06-29,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,31.8,43.5,94.9,high,91.52,8.77,999,27.65,28529,0,0.149,0.8875,0.242,0.3531,0.949,0.3508,0.0,38.1262,0,1,True
2026-06-30,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.5,44.1,99.3,high,91.72,8.78,999,27.65,28529,0,0.149,0.8875,0.242,0.3808,0.993,0.3512,0.0,39.2456,1,1,True
2026-07-01,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,23.9,47.8,100.0,high,90.34,9.91,1,27.65,28529,0,0.149,0.8875,0.242,0.3107,1.0,0.3964,0.9672,54.0996,0,1,True
2026-07-02,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,18.1,49.6,93.6,high,90.07,10.23,2,27.65,28529,0,0.149,0.8875,0.242,0.2755,0.936,0.4092,0.9355,52.2163,0,1,True
2026-07-03,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,20.1,53.9,82.8,high,89.99,10.35,3,27.65,28529,0,0.149,0.8875,0.242,0.3024,0.828,0.414,0.9048,50.7554,0,1,True
2026-07-04,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,29.5,63.4,75.4,high,89.71,10.68,4,27.65,28529,0,0.149,0.8875,0.242,0.3967,0.754,0.4272,0.8752,51.1005,0,1,True
2026-07-05,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.0,62.8,67.0,high,90.1,9.75,5,27.65,28529,0,0.149,0.8875,0.242,0.4684,0.67,0.39,0.8465,50.3097,1,0,True
2026-07-06,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,38.1,56.2,62.1,medium,90.67,9.62,1,27.65,28529,0,0.149,0.8875,0.242,0.4353,0.621,0.3848,0.9672,50.8972,0,0,True
2026-07-07,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.6,55.7,64.1,medium,90.06,9.61,2,27.65,28529,0,0.149,0.8875,0.242,0.4303,0.641,0.3844,0.9355,50.5751,0,0,True
2026-07-08,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,34.0,55.1,54.2,medium,89.42,9.95,3,27.65,28529,0,0.149,0.8875,0.242,0.4033,0.542,0.398,0.9048,48.3756,0,0,True
2026-07-09,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.9,55.3,38.4,low,89.39,10.01,4,27.65,28529,0,0.149,0.8875,0.242,0.4312,0.384,0.4004,0.8752,46.2199,0,0,True
2026-07-10,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,45.4,60.1,42.7,medium,88.17,11.09,5,27.65,28529,0,0.149,0.8875,0.242,0.4981,0.427,0.4436,0.8465,48.0855,0,0,True
2026-07-11,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,50.6,47.5,36.1,low,87.79,10.37,6,27.65,28529,0,0.149,0.8875,0.242,0.4967,0.361,0.4148,0.8187,46.3466,0,0,True
2026-07-12,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,48.8,53.6,32.1,low,88.86,9.82,7,27.65,28529,0,0.149,0.8875,0.242,0.5024,0.321,0.3928,0.7919,45.1958,0,0,True
2026-07-13,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,43.5,60.6,33.3,low,87.67,8.6,8,27.65,28529,0,0.149,0.8875,0.242,0.4863,0.333,0.344,0.7659,44.073,0,0,True
2026-07-14,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,43.1,59.7,32.0,low,87.4,8.38,9,27.65,28529,0,0.149,0.8875,0.242,0.4808,0.32,0.3352,0.7408,43.2846,0,0,True
2026-07-15,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,49.1,59.1,44.8,medium,86.93,8.92,10,27.65,28529,0,0.149,0.8875,0.242,0.521,0.448,0.3568,0.7165,45.6709,0,0,True
2026-07-16,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,45.9,54.2,42.5,medium,88.52,7.97,11,27.65,28529,0,0.149,0.8875,0.242,0.4839,0.425,0.3188,0.693,43.8492,0,0,True
2026-07-17,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,36.4,51.4,53.2,medium,88.09,7.99,12,27.65,28529,0,0.149,0.8875,0.242,0.409,0.532,0.3196,0.6703,43.6451,0,0,True
2026-07-18,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.2,52.6,52.3,medium,87.71,8.01,13,27.65,28529,0,0.149,0.8875,0.242,0.4042,0.523,0.3204,0.6483,43.0907,0,0,True
2026-07-19,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,34.6,53.3,48.9,medium,86.9,7.8,14,27.65,28529,0,0.149,0.8875,0.242,0.4021,0.489,0.312,0.6271,42.136,0,0,True
2026-07-20,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,26.8,54.4,48.6,medium,86.91,7.82,15,27.65,28529,0,0.149,0.8875,0.242,0.3508,0.486,0.3128,0.6065,40.8512,0,0,True
2026-07-21,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,29.9,54.7,35.0,low,87.12,7.75,16,27.65,28529,0,0.149,0.8875,0.242,0.3734,0.35,0.31,0.5866,39.0023,0,0,True
2026-07-22,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,33.8,56.5,39.9,low,86.42,8.31,17,27.65,28529,0,0.149,0.8875,0.242,0.4061,0.399,0.3324,0.5674,40.238,0,0,True
2026-07-23,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,43.5,57.4,48.3,medium,87.2,8.01,18,27.65,28529,0,0.149,0.8875,0.242,0.4767,0.483,0.3204,0.5488,42.2431,0,0,True
2026-07-24,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,36.7,48.7,55.9,medium,87.41,8.03,19,27.65,28529,0,0.149,0.8875,0.242,0.403,0.559,0.3212,0.5308,41.7023,0,0,True
2026-07-25,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.6,51.0,39.9,low,88.09,8.05,20,27.65,28529,0,0.149,0.8875,0.242,0.4372,0.399,0.322,0.5134,39.809,0,0,True
2026-07-26,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,45.1,58.4,26.4,low,87.83,8.06,21,27.65,28529,0,0.149,0.8875,0.242,0.4909,0.264,0.3224,0.4966,38.6211,0,0,True
2026-07-27,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,46.8,54.7,25.3,low,88.02,8.08,22,27.65,28529,0,0.149,0.8875,0.242,0.4917,0.253,0.3232,0.4803,38.2306,0,0,True
2026-07-28,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,41.0,59.7,42.3,medium,87.85,5.98,23,27.65,28529,0,0.149,0.8875,0.242,0.4661,0.423,0.2392,0.4646,38.8899,0,0,True
2026-07-29,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.8,51.1,44.3,medium,89.01,5.99,24,27.65,28529,0,0.149,0.8875,0.242,0.4039,0.443,0.2396,0.4493,37.8114,0,0,True
2026-07-30,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,36.9,48.6,36.5,low,89.1,4.81,25,27.65,28529,0,0.149,0.8875,0.242,0.4041,0.365,0.1924,0.4346,35.9209,0,0,True
2026-07-31,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.8,43.2,24.4,low,89.1,4.81,26,27.65,28529,0,0.149,0.8875,0.242,0.3942,0.244,0.1924,0.4204,33.8208,0,0,True
2026-08-01,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.5,49.2,22.5,low,88.74,4.81,27,27.65,28529,0,0.149,0.8875,0.242,0.3961,0.225,0.1924,0.4066,33.3685,0,0,True
2026-08-02,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,42.3,55.7,20.4,low,88.33,4.81,28,27.65,28529,0,0.149,0.8875,0.242,0.4632,0.204,0.1924,0.3932,34.069,0,0,True
2026-08-03,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.0,52.1,34.5,low,88.52,4.82,29,27.65,28529,0,0.149,0.8875,0.242,0.4363,0.345,0.1928,0.3803,35.3573,0,0,True
2026-08-04,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,31.1,55.7,45.7,medium,89.17,4.82,30,27.65,28529,0,0.149,0.8875,0.242,0.3848,0.457,0.1928,0.3679,35.7988,0,0,True
2026-08-05,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,31.3,61.3,35.1,low,88.63,4.13,31,27.65,28529,0,0.149,0.8875,0.242,0.403,0.351,0.1652,0.3558,34.1183,0,0,True
2026-08-06,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,34.9,57.2,43.8,medium,88.73,3.41,32,27.65,28529,0,0.149,0.8875,0.242,0.4159,0.438,0.1364,0.3442,35.0362,0,0,True
2026-08-07,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,37.3,54.5,49.4,medium,88.87,3.37,33,27.65,28529,0,0.149,0.8875,0.242,0.4246,0.494,0.1348,0.3329,35.7771,0,0,True
2026-08-08,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,39.3,55.5,36.6,low,89.16,3.12,34,27.65,28529,0,0.149,0.8875,0.242,0.4416,0.366,0.1248,0.322,33.9965,0,0,True
2026-08-09,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,46.5,48.0,37.2,low,87.81,3.12,35,27.65,28529,0,0.149,0.8875,0.242,0.4695,0.372,0.1248,0.3114,34.4138,0,0,True
2026-08-10,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,40.2,46.6,41.5,medium,87.08,3.12,36,27.65,28529,0,0.149,0.8875,0.242,0.4212,0.415,0.1248,0.3012,33.9831,0,0,True
2026-08-11,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,38.2,56.1,43.2,medium,86.0,3.6,37,27.65,28529,0,0.149,0.8875,0.242,0.4357,0.432,0.144,0.2913,34.5545,0,0,True
2026-08-12,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,45.8,50.3,27.0,low,86.02,3.61,38,27.65,28529,0,0.149,0.8875,0.242,0.4715,0.27,0.1444,0.2818,32.7829,0,0,True
2026-08-13,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,35.6,52.5,32.0,low,85.31,4.4,39,27.65,28529,0,0.149,0.8875,0.242,0.4067,0.32,0.176,0.2725,32.5479,0,0,True
2026-08-14,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,36.0,52.7,40.4,medium,84.92,4.84,40,27.65,28529,0,0.149,0.8875,0.242,0.4101,0.404,0.1936,0.2636,33.8533,0,0,True
2026-08-15,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,42.4,49.1,55.4,medium,83.97,5.94,41,27.65,28529,0,0.149,0.8875,0.242,0.4441,0.554,0.2376,0.255,36.955,0,0,True
2026-08-16,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,47.8,48.2,45.9,medium,83.65,6.31,42,27.65,28529,0,0.149,0.8875,0.242,0.4792,0.459,0.2524,0.2466,36.3007,0,0,True
2026-08-17,SUP_038,Lima Minerals,Latin America,Raw Materials,81,9.8,0.851,49.8,55.4,39.9,low,82.77,7.33,43,27.65,28529,0,0.149,0.8875,0.242,0.5148,0.399,0.2932,0.2385,36.4618,0,0,True
